Symbol,Buy,Sell,Net,Timestamp
BNB/USDT,688.4516199999999,732.8289800000001,-44.37736000000018,2026-01-19 16:27:18
XRP/USDT,3624191.118439999,2852472.66236,771718.456079999,2026-01-19 16:27:18
SOL/USDT,35078.929928018,33894.472952012,1184.4569760059967,2026-01-19 16:27:18
DOGE/USDT,5665766.069652963,5958312.416779445,-292546.3471264811,2026-01-19 16:27:18
ADA/USDT,2384710.5554604763,2103263.003190714,281447.5522697624,2026-01-19 16:27:18
TRX/USDT,3340816.154,4472391.456,-1131575.3020000001,2026-01-19 16:27:18
AVAX/USDT,24663.223053928,26381.794230892003,-1718.5711769640038,2026-01-19 16:27:18
DOT/USDT,98151.94374,105515.86605999997,-7363.922319999969,2026-01-19 16:27:18
LINK/USDT,17752.865584236002,16602.783479734,1150.082104502002,2026-01-19 16:27:18
SUI/USDT,1360158.299370096,1490667.0995800642,-130508.80020996812,2026-01-19 16:27:18
SHIB/USDT,10366993973.094742,10709462428.952261,-342468455.85751915,2026-01-19 16:27:18
LTC/USDT,31966.108399999997,32094.968599999997,-128.86019999999917,2026-01-19 16:27:18
ATOM/USDT,100114.38181999998,97587.24408,2527.1377399999765,2026-01-19 16:27:18
XLM/USDT,1254821.2399999998,1391121.11,-136299.87000000034,2026-01-19 16:27:18
UNI/USDT,30433.581420000006,33848.18558,-3414.6041599999917,2026-01-19 16:27:18
ICP/USDT,343700.55318215996,341767.25487324,1933.2983089199406,2026-01-19 16:27:18
APT/USDT,114960.79592386,116747.33898579,-1786.5430619300023,2026-01-19 16:27:18
NEAR/USDT,392158.95814000006,415302.41556000005,-23143.45741999999,2026-01-19 16:27:18
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 16:27:18
MSFT,33795700.0,0.0,33795700.0,2026-01-19 16:27:18
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 16:27:18
GC=F,129956.0,0.0,129956.0,2026-01-19 16:27:18
CL=F,0.0,99217.0,-99217.0,2026-01-19 16:27:18
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 16:27:18
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 16:27:18
BTC/USDT,814.2050812260002,753.453619814,60.75146141200014,2026-01-19 16:56:53
ETH/USDT,12108.172726452001,11660.201853768,447.97087268400173,2026-01-19 16:56:53
BNB/USDT,732.20188,761.9958200000001,-29.793940000000134,2026-01-19 16:56:53
XRP/USDT,3996665.1140599987,3100788.65944,895876.4546199986,2026-01-19 16:56:53
SOL/USDT,38147.892128018,35940.447752012005,2207.444376005995,2026-01-19 16:56:53
DOGE/USDT,6004455.998052963,6184105.702379445,-179649.70432648156,2026-01-19 16:56:53
ADA/USDT,2422591.435460476,2128516.923190714,294074.51226976234,2026-01-19 16:56:53
TRX/USDT,3599275.7879999997,4522556.192,-923280.4040000001,2026-01-19 16:56:53
AVAX/USDT,25952.456133928,27241.282950892004,-1288.8268169640032,2026-01-19 16:56:53
DOT/USDT,112982.44787999999,115402.86881999997,-2420.420939999982,2026-01-19 16:56:53
LINK/USDT,18814.115584236002,17310.283479734,1503.832104502002,2026-01-19 16:56:53
SUI/USDT,1458911.0393700958,1556502.259580064,-97591.22020996828,2026-01-19 16:56:53
SHIB/USDT,11438665017.5123,11423909791.8973,14755225.614999771,2026-01-19 16:56:53
LTC/USDT,33322.06999999999,32117.753999999994,1204.315999999999,2026-01-19 16:56:53
ATOM/USDT,105719.987,101324.31420000001,4395.672799999986,2026-01-19 16:56:53
XLM/USDT,1327021.826,1439254.8340000003,-112233.00800000038,2026-01-19 16:56:53
UNI/USDT,32360.051160000003,35132.498739999995,-2772.4475799999927,2026-01-19 16:56:53
ICP/USDT,352993.14744216,347962.31771324,5030.829728920013,2026-01-19 16:56:53
APT/USDT,118944.79796386001,119403.34034579,-458.54238192999037,2026-01-19 16:56:53
NEAR/USDT,410332.79176000005,427418.30464000005,-17085.512879999995,2026-01-19 16:56:53
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 16:56:53
MSFT,33795700.0,0.0,33795700.0,2026-01-19 16:56:53
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 16:56:53
GC=F,132100.0,0.0,132100.0,2026-01-19 16:56:53
CL=F,0.0,105772.0,-105772.0,2026-01-19 16:56:53
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 16:56:53
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 16:56:53
BTC/USDT,796.9004072860001,704.4280656340001,92.47234165200007,2026-01-19 17:24:24
ETH/USDT,11305.563437231998,10379.559746487997,926.0036907440008,2026-01-19 17:24:24
BNB/USDT,697.4369999999999,695.9587,1.4782999999998765,2026-01-19 17:24:24
XRP/USDT,3839396.4811291196,2819424.0758436797,1019972.4052854399,2026-01-19 17:24:24
SOL/USDT,34517.726328018005,30387.701552012008,4130.024776005997,2026-01-19 17:24:24
DOGE/USDT,5631610.2956929635,5615915.916239445,15694.379453518428,2026-01-19 17:24:24
ADA/USDT,2066233.8754604761,1925319.0931907143,140914.7822697619,2026-01-19 17:24:24
TRX/USDT,3428260.1980000003,4754217.1219999995,-1325956.9239999992,2026-01-19 17:24:24
AVAX/USDT,23359.584212611997,23249.008818918,110.5753936939982,2026-01-19 17:24:24
DOT/USDT,107683.10468,117673.58181999998,-9990.477139999974,2026-01-19 17:24:24
LINK/USDT,17350.048364235998,15082.650399734,2267.397964501997,2026-01-19 17:24:24
SUI/USDT,1372793.999370096,1420529.499580064,-47735.50020996807,2026-01-19 17:24:24
SHIB/USDT,10887911477.4089,11056740765.1617,-168829287.7528,2026-01-19 17:24:24
LTC/USDT,30529.614599999994,30538.691399999996,-9.07680000000255,2026-01-19 17:24:24
ATOM/USDT,107318.04056,102389.68324,4928.3573199999955,2026-01-19 17:24:24
XLM/USDT,1061509.8879999998,994346.802,67163.08599999978,2026-01-19 17:24:24
UNI/USDT,30107.65002,31654.225879999995,-1546.5758599999936,2026-01-19 17:24:24
ICP/USDT,314461.44836215995,326776.69129324,-12315.24293108005,2026-01-19 17:24:24
APT/USDT,114056.63018386,116144.56182579,-2087.931641930001,2026-01-19 17:24:24
NEAR/USDT,363396.41920000006,396127.3896,-32730.970399999933,2026-01-19 17:24:24
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 17:24:24
MSFT,33795700.0,0.0,33795700.0,2026-01-19 17:24:24
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 17:24:24
GC=F,134281.0,0.0,134281.0,2026-01-19 17:24:24
CL=F,0.0,108811.0,-108811.0,2026-01-19 17:24:24
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 17:24:24
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 17:24:24
BTC/USDT,802.5554905660001,732.4301865740001,70.125303992,2026-01-19 17:48:01
ETH/USDT,11477.631185952,10637.661369567997,839.9698163840021,2026-01-19 17:48:01
BNB/USDT,756.5225999999999,784.5871000000001,-28.06450000000018,2026-01-19 17:48:01
XRP/USDT,3943183.0263291197,2975103.89364368,968079.1326854397,2026-01-19 17:48:01
SOL/USDT,35245.665928018,31479.610952012008,3766.054976005995,2026-01-19 17:48:01
DOGE/USDT,5730676.1688529635,5764514.7259794455,-33838.55712648202,2026-01-19 17:48:01
ADA/USDT,2077413.3074604762,1942088.241190714,135325.06626976212,2026-01-19 17:48:01
TRX/USDT,3482888.31,4836159.29,-1353270.98,2026-01-19 17:48:01
AVAX/USDT,24642.496715515997,25173.377573274,-530.8808577580021,2026-01-19 17:48:01
DOT/USDT,110657.80712000001,122135.63547999997,-11477.828359999956,2026-01-19 17:48:01
LINK/USDT,18182.507124236,16331.338539734,1851.1685845019983,2026-01-19 17:48:01
SUI/USDT,1398898.639370096,1459686.459580064,-60787.82020996814,2026-01-19 17:48:01
SHIB/USDT,10885486871.40866,12555509917.779839,-1670023046.3711777,2026-01-19 17:48:01
LTC/USDT,31682.738599999993,31024.866399999995,657.872199999998,2026-01-19 17:48:01
ATOM/USDT,113153.4314,106279.94380000001,6873.487599999993,2026-01-19 17:48:01
XLM/USDT,1097244.4959999998,1018169.874,79074.62199999986,2026-01-19 17:48:01
UNI/USDT,30396.2545,32087.132599999994,-1690.8780999999944,2026-01-19 17:48:01
ICP/USDT,315794.28360216,328775.94415324,-12981.660551080015,2026-01-19 17:48:01
APT/USDT,116902.62436386,125252.29284579,-8349.668481929999,2026-01-19 17:48:01
NEAR/USDT,379408.77976000006,406802.29664,-27393.516879999952,2026-01-19 17:48:01
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 17:48:01
MSFT,33795700.0,0.0,33795700.0,2026-01-19 17:48:01
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 17:48:01
GC=F,135921.0,0.0,135921.0,2026-01-19 17:48:01
CL=F,0.0,113039.0,-113039.0,2026-01-19 17:48:01
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 17:48:01
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 17:48:01
BTC/USDT,759.5566161840001,723.549971746,36.00664443800008,2026-01-19 18:29:57
ETH/USDT,11023.150450671998,9955.940266647998,1067.2101840239993,2026-01-19 18:29:57
BNB/USDT,740.75916,760.94194,-20.182780000000093,2026-01-19 18:29:57
XRP/USDT,3592897.2891291203,2895281.6356436796,697615.6534854406,2026-01-19 18:29:57
SOL/USDT,33863.603128017996,29406.516752012,4457.086376005995,2026-01-19 18:29:57
DOGE/USDT,5431404.5556,5315607.306100001,115797.24949999899,2026-01-19 18:29:57
ADA/USDT,2006527.151460476,1811708.7771907141,194818.37426976184,2026-01-19 18:29:57
TRX/USDT,3474015.6640000003,4733725.9860000005,-1259710.3220000002,2026-01-19 18:29:57
AVAX/USDT,23487.395675515996,22769.848613273996,717.5470622419998,2026-01-19 18:29:57
DOT/USDT,108774.28224000003,119310.34816,-10536.065919999965,2026-01-19 18:29:57
LINK/USDT,17781.342015944,15729.590877296001,2051.7511386479982,2026-01-19 18:29:57
SUI/USDT,1359530.319370096,1400633.9795800638,-41103.660209967755,2026-01-19 18:29:57
SHIB/USDT,12719054442.54782,11978153762.92378,740900679.6240387,2026-01-19 18:29:57
LTC/USDT,31094.56,29758.893,1335.6670000000013,2026-01-19 18:29:57
ATOM/USDT,118814.02596,109005.66214,9808.363819999999,2026-01-19 18:29:57
XLM/USDT,1070424.536,941005.634,129418.90200000012,2026-01-19 18:29:57
UNI/USDT,28368.9272,31779.355299999996,-3410.4280999999974,2026-01-19 18:29:57
ICP/USDT,305085.86033999996,311142.71236,-6056.852020000049,2026-01-19 18:29:57
APT/USDT,116514.51042359602,124670.12193539401,-8155.611511797993,2026-01-19 18:29:57
NEAR/USDT,365763.52381999994,381181.08548,-15417.561660000065,2026-01-19 18:29:57
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 18:29:57
MSFT,33795700.0,0.0,33795700.0,2026-01-19 18:29:57
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 18:29:57
GC=F,138262.0,0.0,138262.0,2026-01-19 18:29:57
CL=F,0.0,117607.0,-117607.0,2026-01-19 18:29:57
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 18:29:57
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 18:29:57
BTC/USDT,770.9276470520001,740.6065180479999,30.321129004000227,2026-01-19 18:57:53
ETH/USDT,11203.586628551997,10226.594533467998,976.9920950839987,2026-01-19 18:57:53
BNB/USDT,756.2299999999999,784.1482000000001,-27.918200000000184,2026-01-19 18:57:53
XRP/USDT,3684567.92564912,3032787.5904236794,651780.3352254406,2026-01-19 18:57:53
SOL/USDT,34426.030328017994,30250.157552012002,4175.872776005992,2026-01-19 18:57:53
DOGE/USDT,5546781.729959999,5488673.067640001,58108.66231999826,2026-01-19 18:57:53
ADA/USDT,2032778.915460476,1829209.9531907144,203568.9622697616,2026-01-19 18:57:53
TRX/USDT,3581347.222,4805280.358,-1223933.136,2026-01-19 18:57:53
AVAX/USDT,24507.826895516,23450.136093273995,1057.690802242003,2026-01-19 18:57:53
DOT/USDT,113771.72108000002,119978.62172,-6206.900639999978,2026-01-19 18:57:53
LINK/USDT,18811.311455943996,15866.253537296001,2945.0579186479954,2026-01-19 18:57:53
SUI/USDT,1417393.299370096,1395407.1995800638,21986.099790032255,2026-01-19 18:57:53
SHIB/USDT,13850128104.531319,12732202870.91278,1117925233.618538,2026-01-19 18:57:53
LTC/USDT,32168.0132,29749.8638,2418.149400000002,2026-01-19 18:57:53
ATOM/USDT,120610.78715999999,110203.50294,10407.284219999987,2026-01-19 18:57:53
XLM/USDT,1106624.03,965138.63,141485.40000000002,2026-01-19 18:57:53
UNI/USDT,28601.85576,32128.748139999996,-3526.8923799999975,2026-01-19 18:57:53
ICP/USDT,307229.02489999996,315928.0561,-8699.031200000027,2026-01-19 18:57:53
APT/USDT,122222.96382359602,126300.448035394,-4077.484211797986,2026-01-19 18:57:53
NEAR/USDT,383703.98756,384440.88674000005,-736.8991800000658,2026-01-19 18:57:53
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 18:57:53
MSFT,33795700.0,0.0,33795700.0,2026-01-19 18:57:53
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 18:57:53
GC=F,140160.0,0.0,140160.0,2026-01-19 18:57:53
CL=F,0.0,118976.0,-118976.0,2026-01-19 18:57:53
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 18:57:53
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 18:57:53
BTC/USDT,718.120154152,705.5710868079999,12.54906734400015,2026-01-19 19:21:32
ETH/USDT,10812.707396052,9966.990816067999,845.7165799840004,2026-01-19 19:21:32
BNB/USDT,705.2495999999999,750.4213,-45.1717000000001,2026-01-19 19:21:32
XRP/USDT,3535802.9327691193,2938080.69310368,597722.2396654394,2026-01-19 19:21:32
SOL/USDT,32616.850521405995,29053.492347604006,3563.3581738019893,2026-01-19 19:21:32
DOGE/USDT,5471277.551399998,5465573.898200001,5703.653199997731,2026-01-19 19:21:32
ADA/USDT,1960533.7194604757,1781046.489190714,179487.23026976176,2026-01-19 19:21:32
TRX/USDT,3618725.736,4799135.183999999,-1180409.4479999994,2026-01-19 19:21:32
AVAX/USDT,22990.228775516003,22438.404013274,551.8247622420022,2026-01-19 19:21:32
DOT/USDT,120333.66668000001,124353.25212,-4019.5854399999953,2026-01-19 19:21:32
LINK/USDT,19440.052895944,16285.414497295998,3154.638398648003,2026-01-19 19:21:32
SUI/USDT,1332271.12,1338659.0799999998,-6387.95999999973,2026-01-19 19:21:32
SHIB/USDT,14206918851.860338,12629018585.700459,1577900266.1598797,2026-01-19 19:21:32
LTC/USDT,28519.275799999996,27317.372200000005,1201.9035999999905,2026-01-19 19:21:32
ATOM/USDT,118298.23590000001,108661.8021,9636.433800000013,2026-01-19 19:21:32
XLM/USDT,1042875.6,851891.79,190983.80999999994,2026-01-19 19:21:32
UNI/USDT,27905.86426,30023.693439999995,-2117.829179999997,2026-01-19 19:21:32
ICP/USDT,257418.58762000006,282722.91778,-25304.330159999954,2026-01-19 19:21:32
APT/USDT,122359.50326,119604.18464,2755.318619999991,2026-01-19 19:21:32
NEAR/USDT,364809.98496,341564.64704000007,23245.337919999904,2026-01-19 19:21:32
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 19:21:32
MSFT,33795700.0,0.0,33795700.0,2026-01-19 19:21:32
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 19:21:32
GC=F,140889.0,0.0,140889.0,2026-01-19 19:21:32
CL=F,0.0,119454.0,-119454.0,2026-01-19 19:21:32
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 19:21:32
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 19:21:32
BTC/USDT,725.8389996940001,710.7169838359998,15.122015858000282,2026-01-19 19:40:22
ETH/USDT,10977.897156431998,10077.117322987999,900.7798334439995,2026-01-19 19:40:22
BNB/USDT,704.8364799999998,762.92422,-58.08774000000017,2026-01-19 19:40:22
XRP/USDT,3599418.5962491194,2980491.13542368,618927.4608254395,2026-01-19 19:40:22
SOL/USDT,33164.955321406,29418.895547604003,3746.059773801997,2026-01-19 19:40:22
DOGE/USDT,5661858.794879999,5592628.060520001,69230.73435999826,2026-01-19 19:40:22
ADA/USDT,1996662.3774604755,1805132.2611907138,191530.1162697617,2026-01-19 19:40:22
TRX/USDT,3644824.642,4888298.928,-1243474.2860000003,2026-01-19 19:40:22
AVAX/USDT,23850.106655516003,23011.655933274,838.4507222420034,2026-01-19 19:40:22
DOT/USDT,136423.15016000002,135079.57444,1343.5757200000226,2026-01-19 19:40:22
LINK/USDT,20700.680735944,17125.833057296,3574.8476786479987,2026-01-19 19:40:22
SUI/USDT,1350063.5200000003,1350520.68,-457.15999999968335,2026-01-19 19:40:22
SHIB/USDT,15077325614.541239,13209289760.821058,1868035853.7201805,2026-01-19 19:40:22
LTC/USDT,28871.847799999996,27552.420200000004,1319.4275999999918,2026-01-19 19:40:22
ATOM/USDT,120159.11634000001,109902.38906,10256.727280000006,2026-01-19 19:40:22
XLM/USDT,1111263.846,897483.954,213779.89199999988,2026-01-19 19:40:22
UNI/USDT,28552.871499999997,30455.031599999995,-1902.1600999999973,2026-01-19 19:40:22
ICP/USDT,261708.15250000005,285582.6277,-23874.475199999957,2026-01-19 19:40:22
APT/USDT,128887.4507,123956.1496,4931.301099999997,2026-01-19 19:40:22
NEAR/USDT,375735.87503999996,348848.57376000006,26887.301279999898,2026-01-19 19:40:22
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 19:40:22
MSFT,33795700.0,0.0,33795700.0,2026-01-19 19:40:22
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 19:40:22
GC=F,142040.0,0.0,142040.0,2026-01-19 19:40:22
CL=F,0.0,119933.0,-119933.0,2026-01-19 19:40:22
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 19:40:22
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 19:40:22
BTC/USDT,608.3215933,632.37204624,-24.050452940000014,2026-01-19 20:22:20
ETH/USDT,9542.306656956,9120.056990003999,422.24966695200055,2026-01-19 20:22:20
BNB/USDT,656.8077,674.8544,-18.0467000000001,2026-01-19 20:22:20
XRP/USDT,3261501.7792491196,2809409.82012368,452091.95912543964,2026-01-19 20:22:20
SOL/USDT,29625.280521406,27059.112347604005,2566.1681738019943,2026-01-19 20:22:20
DOGE/USDT,5194533.480599999,5281077.851,-86544.37040000036,2026-01-19 20:22:20
ADA/USDT,1595523.2334604762,1537706.165190714,57817.06826976221,2026-01-19 20:22:20
TRX/USDT,3683178.028,4621302.842,-938124.8140000002,2026-01-19 20:22:20
AVAX/USDT,19697.033015516,20242.940173273993,-545.9071577579925,2026-01-19 20:22:20
DOT/USDT,123778.89546000001,127381.91493999999,-3603.0194799999736,2026-01-19 20:22:20
LINK/USDT,20365.273595944,16902.228297296002,3463.0452986479977,2026-01-19 20:22:20
SUI/USDT,1195773.64,1247660.76,-51887.12000000011,2026-01-19 20:22:20
SHIB/USDT,15836562411.467278,13715447625.43842,2121114786.0288582,2026-01-19 20:22:20
LTC/USDT,26477.191199999997,23587.609800000002,2889.5813999999955,2026-01-19 20:22:20
ATOM/USDT,96920.46558000002,95047.93991999999,1872.5256600000284,2026-01-19 20:22:20
XLM/USDT,922205.64,771445.1500000001,150760.48999999987,2026-01-19 20:22:20
UNI/USDT,24517.89322,27765.04608,-3247.1528599999983,2026-01-19 20:22:20
ICP/USDT,180519.10860000004,233025.7541,-52506.645499999955,2026-01-19 20:22:20
APT/USDT,105851.25848000002,113868.76482000001,-8017.506339999993,2026-01-19 20:22:20
NEAR/USDT,353498.1837,341755.8975,11742.286199999973,2026-01-19 20:22:20
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 20:22:20
MSFT,33795700.0,0.0,33795700.0,2026-01-19 20:22:20
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 20:22:20
GC=F,142040.0,0.0,142040.0,2026-01-19 20:22:20
CL=F,0.0,119933.0,-119933.0,2026-01-19 20:22:20
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 20:22:20
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 20:22:20
BTC/USDT,621.977196064,641.475781416,-19.498585351999964,2026-01-19 20:45:57
ETH/USDT,9701.757724088,9557.862837371998,143.89488671600157,2026-01-19 20:45:57
BNB/USDT,662.0140799999999,698.6906200000001,-36.67654000000016,2026-01-19 20:45:57
XRP/USDT,3316193.9330091197,2891448.05076368,424745.88224543957,2026-01-19 20:45:57
SOL/USDT,30532.332321406,27663.813547604004,2868.518773801996,2026-01-19 20:45:57
DOGE/USDT,5325608.03208,5368460.88532,-42852.853240000084,2026-01-19 20:45:57
ADA/USDT,1609060.799460476,1546731.209190714,62329.59026976209,2026-01-19 20:45:57
TRX/USDT,3713116.858,4641262.062000001,-928145.2040000008,2026-01-19 20:45:57
AVAX/USDT,19859.969975516,20897.107713273996,-1037.1377377579956,2026-01-19 20:45:57
DOT/USDT,124773.17430000001,128873.3332,-4100.15889999998,2026-01-19 20:45:57
LINK/USDT,20741.244035944,17152.875257296,3588.3687786480004,2026-01-19 20:45:57
SUI/USDT,1202492.88,1274267.9200000002,-71775.04000000027,2026-01-19 20:45:57
SHIB/USDT,16861173373.886038,14398521600.38426,2462651773.5017776,2026-01-19 20:45:57
LTC/USDT,27246.140799999997,24741.034200000002,2505.1065999999955,2026-01-19 20:45:57
ATOM/USDT,97418.19326000001,95794.53143999999,1623.661820000023,2026-01-19 20:45:57
XLM/USDT,939262.716,782816.5340000001,156446.1819999999,2026-01-19 20:45:57
UNI/USDT,24754.53442,27922.80688,-3168.27246,2026-01-19 20:45:57
ICP/USDT,181047.49396000002,233818.33214,-52770.83817999999,2026-01-19 20:45:57
APT/USDT,108235.72528000001,117445.46502000002,-9209.739740000005,2026-01-19 20:45:57
NEAR/USDT,364503.15546,358263.35514000006,6239.800319999922,2026-01-19 20:45:57
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 20:45:57
MSFT,33795700.0,0.0,33795700.0,2026-01-19 20:45:57
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 20:45:57
GC=F,142040.0,0.0,142040.0,2026-01-19 20:45:57
CL=F,0.0,119933.0,-119933.0,2026-01-19 20:45:57
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 20:45:57
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 20:45:57
BTC/USDT,577.9404078900001,572.41643313,5.523974760000101,2026-01-19 21:18:25
ETH/USDT,9327.972450128,8997.184926432,330.78752369599897,2026-01-19 21:18:25
BNB/USDT,625.6360399999999,714.34596,-88.70992000000012,2026-01-19 21:18:25
XRP/USDT,3217555.0494691194,2928815.1238036803,288739.9256654391,2026-01-19 21:18:25
SOL/USDT,29706.698321406,26009.381547604004,3697.3167738019947,2026-01-19 21:18:25
DOGE/USDT,5231960.56882,5201921.636080001,30038.932739999145,2026-01-19 21:18:25
ADA/USDT,1263090.6654604762,1325824.213190714,-62733.54773023771,2026-01-19 21:18:25
TRX/USDT,3561150.032,4348415.668,-787265.6359999995,2026-01-19 21:18:25
AVAX/USDT,19646.477895516,21458.635393274,-1812.1574977579985,2026-01-19 21:18:25
DOT/USDT,124303.23374000001,128168.42236,-3865.1886199999863,2026-01-19 21:18:25
LINK/USDT,20730.131355944002,16850.470437295997,3879.6609186480055,2026-01-19 21:18:25
SUI/USDT,1174671.52,1232535.8800000001,-57864.3600000001,2026-01-19 21:18:25
SHIB/USDT,16624726395.236738,13973485432.249561,2651240962.987177,2026-01-19 21:18:25
LTC/USDT,26738.1684,23979.075599999996,2759.092800000002,2026-01-19 21:18:25
ATOM/USDT,81777.68294000001,72333.76595999999,9443.916980000024,2026-01-19 21:18:25
XLM/USDT,915416.794,740723.4959999999,174693.29800000007,2026-01-19 21:18:25
UNI/USDT,23623.60674,27902.639759999995,-4279.033019999995,2026-01-19 21:18:25
ICP/USDT,148263.98272,184643.06527999998,-36379.08255999998,2026-01-19 21:18:25
APT/USDT,101920.63176,107972.82474000001,-6052.192980000007,2026-01-19 21:18:25
NEAR/USDT,356353.68182,346039.14468,10314.537139999971,2026-01-19 21:18:25
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 21:18:25
MSFT,33795700.0,0.0,33795700.0,2026-01-19 21:18:25
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 21:18:25
GC=F,142040.0,0.0,142040.0,2026-01-19 21:18:25
CL=F,0.0,119933.0,-119933.0,2026-01-19 21:18:25
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 21:18:25
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 21:18:25
BTC/USDT,583.1748278460001,580.268063064,2.9067647820000957,2026-01-19 21:41:53
ETH/USDT,9640.487713948001,9004.314439612,636.1732743360008,2026-01-19 21:41:53
BNB/USDT,639.7860799999999,735.57102,-95.78494000000012,2026-01-19 21:41:53
XRP/USDT,3278025.6184691195,3019520.97730368,258504.6411654395,2026-01-19 21:41:53
SOL/USDT,30045.736321405995,26517.938547604004,3527.797773801991,2026-01-19 21:41:53
DOGE/USDT,5314590.99958,5325867.28222,-11276.282640000805,2026-01-19 21:41:53
ADA/USDT,1275736.393460476,1344792.8051907138,-69056.41173023777,2026-01-19 21:41:53
TRX/USDT,3704458.602,4396456.967999999,-691998.3659999995,2026-01-19 21:41:53
AVAX/USDT,19921.781615328,21871.590972992,-1949.8093576639985,2026-01-19 21:41:53
DOT/USDT,125972.30898000002,130672.03521999999,-4699.7262399999745,2026-01-19 21:41:53
LINK/USDT,20999.920395944002,17255.153997295998,3744.766398648004,2026-01-19 21:41:53
SUI/USDT,1192285.88,1258957.42,-66671.54000000004,2026-01-19 21:41:53
SHIB/USDT,18094077314.9898,14749205527.3414,3344871787.6483994,2026-01-19 21:41:53
LTC/USDT,27183.773599999997,24647.483399999997,2536.2901999999995,2026-01-19 21:41:53
ATOM/USDT,82337.85190000001,73174.01939999999,9163.832500000019,2026-01-19 21:41:53
XLM/USDT,932102.086,765751.434,166350.652,2026-01-19 21:41:53
UNI/USDT,24208.36382,28779.775379999995,-4571.411559999997,2026-01-19 21:41:53
ICP/USDT,155754.95176,195879.51883999998,-40124.56707999998,2026-01-19 21:41:53
APT/USDT,103365.69928,110140.42602000001,-6774.726740000013,2026-01-19 21:41:53
NEAR/USDT,369187.34414,365289.63816000003,3897.7059799999697,2026-01-19 21:41:53
AAPL,0.0,72018600.0,-72018600.0,2026-01-19 21:41:53
MSFT,33795700.0,0.0,33795700.0,2026-01-19 21:41:53
GOOG,0.0,21785400.0,-21785400.0,2026-01-19 21:41:53
GC=F,142040.0,0.0,142040.0,2026-01-19 21:41:53
CL=F,0.0,119933.0,-119933.0,2026-01-19 21:41:53
TSLA,0.0,60047300.0,-60047300.0,2026-01-19 21:41:53
NVDA,0.0,187613900.0,-187613900.0,2026-01-19 21:41:53
BTC/USDT,524.0575452200001,562.2292534,-38.17170817999988,2026-01-19 22:20:08
ETH/USDT,9282.600863768,9619.046994092,-336.44613032399866,2026-01-19 22:20:08
BNB/USDT,635.70038,710.2463199999999,-74.54593999999986,2026-01-19 22:20:08
XRP/USDT,3206055.5684891194,3138931.74718368,67123.82130543934,2026-01-19 22:20:08
SOL/USDT,29958.269193387998,28040.903795592003,1917.3653977959948,2026-01-19 22:20:08
DOGE/USDT,5351292.370820001,5380919.339079999,-29626.968259998597,2026-01-19 22:20:08
ADA/USDT,1233244.0274604762,1410472.501190714,-177228.47373023792,2026-01-19 22:20:08
TRX/USDT,3344630.5500000003,4192401.3199999994,-847770.7699999991,2026-01-19 22:20:08
AVAX/USDT,20026.276175328,22028.332812991997,-2002.0566376639981,2026-01-19 22:20:08
DOT/USDT,125410.164,126602.44799999999,-1192.283999999985,2026-01-19 22:20:08
